swVersion	productClass	wifiType	operator	province	chipset	chipsetDate	midware	midwareDate	author	firmwareDate	noteAddr	firmwareAddr
S-010W-A_SW_A_ZY_CUSC_R1.01.17	S-010W-A	RTL8189ETV	CU	sc	RK3228B	20171209	noMidware	20171209	李滨伟	20180208	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL942078235_FCZZA&edition=01P12	\\\\172.24.170.213\\stb\\IP_STB现场版本\\四川联通standalone
G-120WT-P_SW_A_ZY_CTGX_R1.00.01	G-120WT-P	MTK7526FU	CT	gx	RK3228B	20180208	SUYING	20180208	李亚飞	20180208	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8003-FCZZA	172.24.170.213\\stb\\IP_STB现场版本\\广西电信\\
G-120WT-P_SW_A_ZY_CTLN_R1.01.08	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20180126	noMidware	20180208	李滨伟	20180208	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8201-FCZZA	\\\\172.24.170.213\\stb\\IP_STB现场版本\\二合一辽宁电信
G-120WT-P_SW_A_ZY_CTSX_R1.00.03	G-120WT-P	MTK7526FU	CT	sx	RK3228B	20180207	SUYING	20180118	姜良超	20180208	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL942078260_FCZZA&amp;edition=01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一山西电信
S-010W-A_SW_A_ZY_CUHN_R2.01.03	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20180205	suying	20180205	童维青	2018-02-06	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8244-FCZZA#02P035	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R2.01.04	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20180205	suying	20180206	童维青	2018-02-06	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8244-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R2.02.02	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20180206	suying	20180206	童维青	2018-02-06	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P26	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-AV2_SW_E_ZY_CUHN_R1.00.01	S-010W-AV2	RTL8822BS	CU	hn	RK3228H	20180131	suying	20180131	童维青	2018-01-31	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL942078018_FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-AV2S_SW_C_ZY_CUNM_R1.00.04	S-010W-AV2S	NOWIFI	CU	nm	RK3228H	20180130	suying	20180130	李亚飞	2018-01-30	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8261-fczza#P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S内蒙联通
S-010W-AV2S_SW_C_ZY_CUNM_R2.00.04	S-010W-AV2S	NOWIFI	CU	nm	RK3228H	20180130	suying	20180130	李亚飞	2018-01-30	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8261-fczza#P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S内蒙联通
S-010W-A_SW_A_ZY_CUHN_R2.01.02	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20180120	suying	20180129	童维青	2018-01-29	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8244-FCZZA#02P006	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R2.02.01	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20180120	suying	20180129	童维青	2018-01-29	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P035	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUSD_R1.01.22	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20180126	suying	20180126	张丛静	2018-01-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168014_FCZZA#02P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
G-120WT-P_SW_A_ZY_CTLN_R1.01.05	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20180126	suying	20180126	李亚飞	2018-01-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
G-120WT-P_SW_A_ZY_CTLN_R1.01.06	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20180126	suying	20180126	李亚飞	2018-01-26	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P13	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.17	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171216	suying	20180125	童维青	2018-01-25	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8243-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2S_SW_C_ZY_CUNM_R1.00.02	S-010W-AV2S	NOWIFI	CU	nm	RK3228H	20180125	suying	20180125	李亚飞	2018-01-25	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8261-fczza#P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S内蒙联通
S-010W-AV2S_SW_C_ZY_CUNM_R2.00.02	S-010W-AV2S	NOWIFI	CU	nm	RK3228H	20180125	suying	20180125	李亚飞	2018-01-25	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8261-fczza#P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S内蒙联通
S-010W-A_SW_A_ZY_CUHN_R2.01.01	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20180120	suying	20180124	童维青	2018-01-24	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8244-FCZZA#02P005	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-AV2S_SW_C_ZY_CUNM_R2.00.01	S-010W-AV2S	NOWIFI	CU	nm	RK3228H	20180117	suying	20180117	李亚飞	2018-01-17	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8261-fczza#P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S内蒙联通
RG020ET-CA_SW_B_ZY_CTGS_R1.00.05	RG020ET-CA	RTL8676	CT	gs	S905L	20180116	suying	20180116	李亚飞	2018-01-16	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-9005-DRZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/甘肃电信LAN上行
RG020ET-CA_SW_B_ZY_CUSD_R1.00.04	RG020ET-CA	RTL8676	CU	sd	S905L	20180104	suying	20180115	吴凯利	2018-01-16	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8002-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通LAN上行
S-010W-AV2A_SW_G_ZY_CTJC_R1.00.05.img	S-010W-AV2A	RTL8822BS	CT	sh	S905L	20180102	suying	20180112	吴凯利	2018-01-16	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8264-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/上海电信
RG020ET-CA_SW_B_ZY_CTJL_R1.01.07	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20180112	吴凯利	2018-01-15	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8201-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
S-010W-A_SW_D_ZY_CUBJ_R1.01.06	S-010W-A	8189FTV	CU	bj	RK3228H	20171201	suying	20180111	童维青	2018-01-11	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8247-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
G-120WT-P_SW_A_ZY_CTSX_R1.00.02	G-120WT-P	MTK7526FU	CT	sx	RK3228B	20180109	suying	20171225	姜良超	2018-01-10	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8260-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一山西电信
RG020ET-CA_SW_B_ZY_CTJL_R1.01.05	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20180110	吴凯利	2018-01-10	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8201-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
G-120WT-P_SW_A_ZY_CTSX_R1.00.01	G-120WT-P	MTK7526FU	CT	sx	RK3228B	20171225	suying	20171225	姜良超	2018-01-08	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8260-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一山西电信
G-120WT-P_SW_A_ZY_CTNM_R1.00.17	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20180104	李亚飞	2018-01-04	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P17	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
RG020ET-CA_SW_B_ZY_CUSD_R1.00.03	RG020ET-CA	RTL8676	CU	sd	S905L	20180104	suying	20180104	吴凯利	2018-01-04	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8002-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通LAN上行
S-010W-A_SW_A_ZY_CUHN_R1.01.22	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171026	suying	20180103	童维青	2018-01-03	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P031	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.02.24	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171225	suying	20180103	童维青	2018-01-03	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P034	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUSC_R1.01.15	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171116	suying	20180103	童维青	2018-01-03	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8235-FCZZA#01P19	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
S-010W-AV2S_SW_C_ZY_CUNM_R1.00.01	S-010W-AV2S	NOWIFI	CU	nm	RK3228H	20180103	suying	20180103	李亚飞	2018-01-03	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8261-fczza#P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S内蒙联通
G-120WT-P_SW_A_ZY_CTSX_R1.00.00	G-120WT-P	MTK7526FU	CT	sx	RK3228B	20171225	suying	20171225	姜良超	2018-01-02	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8260-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一山西电信
RG020ET-CA_SW_B_ZY_CTJL_R1.01.04	RG020ET-CA	RTL8676	CT	jl	S905L		suying	20180102	吴凯利	2018-01-02	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8201-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/吉林电信LAN上行
G-120WT-P_SW_A_ZY_CTNM_R1.00.16	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20171228	李亚飞	2017-12-28	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P16	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
RG020ET-CA_SW_B_ZY_CUSX_R1.00.06	RG020ET-CA	RTL8676	CU	sx	S905L	20171228	suying	20171228	吴凯利	2017-12-28	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8001-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山西联通LAN上行
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.16	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171216	suying	20171220	童维青	2017-12-27	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8243-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2S_SW_C_ZY_CUHL_HUAWEI_R1.00.06	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171226	suying	20171227	童维青	2017-12-27	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-AV2S_SW_C_ZY_CUHL_FENGHUO_R1.00.06	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171226	suying	20171227	童维青	2017-12-27	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8212-FCZZA#02P18	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-AV2S_SW_C_ZY_CUHL_HUAWEI_R1.00.05	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171226	suying	20171226	童维青	2017-12-26	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-AV2S_SW_C_ZY_CUHL_FENGHUO_R1.00.05	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171226	suying	20171226	童维青	2017-12-26	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8212-FCZZA#02P17	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-A_SW_A_ZY_CUHN_R1.02.22	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171225	suying	20171101	童维青	2017-12-25	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P032	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-A_SW_A_ZY_CUHN_R1.02.23	S-010W-A	RTL8189ETV	CU	hn	RK3228B	20171225	suying	20171101	童维青	2017-12-25	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8018-FCZZA#02P033	http://172.24.170.213/E%3A/stb/IP_STB现场版本/湖南联通
S-010W-AV2S_SW_C_ZY_CUHL_HUAWEI_R1.00.04	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171225	suying	20171225	童维青	2017-12-25	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P08	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-AV2S_SW_C_ZY_CUHL_FENGHUO_R1.00.04	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171225	suying	20171225	童维青	2017-12-25	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8212-FCZZA#02P17	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
G-120WT-P_SW_A_ZY_CTNM_R1.00.15	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20171222	李亚飞	2017-12-22	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P15	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.15	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171216	suying	20171220	童维青	2017-12-22	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8243-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AV2S_SW_C_ZY_CUHL_HUAWEI_R1.00.03	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171222	suying	20171222	童维青	2017-12-22	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-AV2S_SW_C_ZY_CUHL_FENGHUO_R1.00.03	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171222	suying	20171222	童维青	2017-12-22	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8212-FCZZA#02P16	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
RG020ET-CA_SW_B_ZY_CTGS_R1.00.03	RG020ET-CA	RTL8676	CT	gs	S905L	20171220	suying	20171220	姜良超	2017-12-21	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-9005-DRZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/甘肃电信LAN上行
RG020ET-CA_SW_B_ZY_CUSX_R1.00.05	RG020ET-CA	RTL8676	CU	sx	S905L	20171220	suying	20171221	吴凯利	2017-12-21	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8001-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山西联通LAN上行
S-010W-AV2S_SW_C_ZY_CUHL_HUAWEI_R1.00.02	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171221	suying	20171221	童维青	2017-12-21	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-AV2S_SW_C_ZY_CUHL_FENGHUO_R1.00.02	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171221	suying	20171221	童维青	2017-12-21	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8212-FCZZA#02P15	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
RG020ET-CA_SW_B_ZY_CTGS_R1.00.02	RG020ET-CA	RTL8676	CT	gs	S905L	20171219	suying	20171219	姜良超	2017-12-20	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-9005-DRZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/甘肃电信LAN上行
S-010W-AQD_SW_D_ZY_CUQD_R1.01.03	S-010W-AQD	8189FTV	CU	QD	RK3228H	20171220	suying		李亚飞	2017-12-20	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8257-FCZZA#01P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AQD青岛联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.14	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171216	suying	20171220	童维青	2017-12-20	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8243-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-AQD_SW_D_ZY_CUQD_R1.01.02	S-010W-AQD	8189FTV	CU	QD	RK3228H	20171219	suying		李亚飞	2017-12-19	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8257-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AQD青岛联通
S-010W-AV2S_SW_C_ZY_CUHL_HUAWEI_R1.00.01	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171218	suying	20171218	童维青	2017-12-18	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8222-FCZZA#01P05	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
S-010W-AV2S_SW_C_ZY_CUHL_FENGHUO_R1.00.01	S-010W-AV2S	NOWIFI	CU	hl	RK3228H	20171218	suying	20171218	童维青	2017-12-18	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8212-FCZZA#02P14	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2S黑龙江联通
G-120WT-P_SW_A_ZY_CTLN_R1.01.04	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20171215	suying	20171215	李亚飞	2017-12-15	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P11	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
RG020ET-CA_SW_B_ZY_CUSD_R1.00.01	RG020ET-CA	RTL8676	CU	sd	S905L	20171211	suying	20171211	吴凯利	2017-12-15	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8002-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通LAN上行
S-010W-AQD_SW_D_ZY_CUQD_R1.01.01	S-010W-AQD	8189FTV	CU	QD	RK3228H	20171215	suying		李亚飞	2017-12-15	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8257-FCZZA#01P04	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AQD青岛联通
G-120WT-P_SW_A_ZY_CTXJ_R1.00.01	G-120WT-P	MTK7526FU	CT	xj	RK3228B	20171214	suying	20171214	童维青	2017-12-14	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8002-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一新疆电信
RG020ET-CA_SW_B_ZY_CTGS_R1.00.01	RG020ET-CA	RTL8676	CT	gs	S905L	20171205	suying	20171213	姜良超	2017-12-13	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-9005-DRZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/甘肃电信LAN上行
S-010W-AV2B_SW_D_ZY_CUJX_R1.01.02	S-010W-AV2B	8189FTV	CU	jx	RK3228H	20171213	suying		李亚飞	2017-12-13	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13916-8255-FCZZA#01P13	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B江西联通
RG020ET-CA_SW_B_ZY_CTJS_R1.00.01	RG020ET-CA		CT	js	Amlogic	20171212	suying	20171212	韦丽	2017-12-12	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-9004-DRZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/江苏电信
S-010W-A_SW_A_ZY_CUSC_R1.01.13	S-010W-A	RTL8189ETV	CU	SC	RK3228B	20171116	suying	20171116	李滨伟	2017-12-11	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8235-FCZZA#01P18	http://172.24.170.213/E%3A/stb/IP_STB现场版本/四川联通standalone
G-120WT-P_SW_A_ZY_CTNM_R1.00.13	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20171208	李亚飞	2017-12-08	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P13	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
G-120WT-P_SW_A_ZY_CTNM_R1.00.14	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20171208	李亚飞	2017-12-08	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P14	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
RG020ET-CA_SW_B_ZY_CUSX_R1.00.04	RG020ET-CA	RTL8676	CU	sx	S905L	20171207	suying	20171207	吴凯利	2017-12-08	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-8001-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山西联通LAN上行
G-120WT-P_SW_A_ZY_CTLN_R1.01.03	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20171207	suying	20171207	李亚飞	2017-12-07	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P10	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
RG020ET-CA_SW_B_ZY_CTGS_R1.00.00	RG020ET-CA	RTL8676	CT	gs	S905L	20171205	suying	20171205	姜良超	2017-12-07	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94219-9005-DRZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/甘肃电信LAN上行
S-010W-AQD_SW_D_ZY_CUQD_R1.00.02	S-010W-AQD	8189FTV	CU	QD	RK3228H	20171207	suying		李亚飞	2017-12-07	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8257-FCZZA#01P02	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AQD青岛联通
S-010W-AQD_SW_D_ZY_CUQD_R1.00.03	S-010W-AQD	8189FTV	CU	QD	RK3228H	20171207	suying		李亚飞	2017-12-07	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8257-FCZZA#01P03	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AQD青岛联通
S-010W-AV2B_SW_D_ZY_CUSD_R1.01.13	S-010W-AV2B	8189FTV	CU	sd	RK3228H	20171206	suying	20171206	童维青	2017-12-06	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8243-FCZZA#01P01	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
S-010W-A_SW_A_ZY_CUSD_R1.01.21	S-010W-A	RTL8189ETV	CU	sd	RK3228B	20171205	suying	20171205	张丛静	2017-12-05	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH139168014_FCZZA#02P06	http://172.24.170.213/E%3A/stb/IP_STB现场版本/山东联通
G-120WT-P_SW_A_ZY_CTLN_R1.01.02	G-120WT-P	MTK7526FU	CT	ln	RK3228B	20171204	suying	20171204	李亚飞	2017-12-04	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH138648201_FCZZA#01P09	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一辽宁电信
S-010W-A_SW_D_ZY_CUBJ_R1.01.05	S-010W-A	8189FTV	CU	bj	RK3228H	20171201	suying	20171201	童维青	2017-12-01	http://oraweb.alcatel.com/pls/webappdad/control_gui.information?name=3CL-94207-8247-FCZZA#01P07	http://172.24.170.213/E%3A/stb/IP_STB现场版本/S-010W-AV2B北京联通
G-120WT-P_SW_A_ZY_CTNM_R1.00.12	G-120WT-P	MTK7526FU	CT	nm	RK3228B		suying	20171130	李亚飞	2017-11-30	https://ct.web.alcatel-lucent.com/scm-lib4/show-entry.cgi?number=3HH-13864-8001-FCZZA#01P12	http://172.24.170.213/E%3A/stb/IP_STB现场版本/二合一内蒙电信
